ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1439971839.99932,dbt3,79880,10,mark,psql,,-1,2015-08-19 04:10:39.995108-04,2015-08-19 04:10:39.996477-04,2015-08-19 04:10:40.000238-04,f,"EXPLAIN
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue10
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue10
	)
order by
	s_suppkey;",active,2015-08-19 04:10:40.000239-04
1439971839.99932,dbt3,79882,10,mark,psql,,-1,2015-08-19 04:10:39.995598-04,2015-08-19 04:10:39.997499-04,2015-08-19 04:10:39.997665-04,f,"EXPLAIN
select
	sum(l_extendedprice) / 7.0 as avg_yearly
from
	lineitem,
	part
where
	p_partkey = l_partkey
	and p_brand = 'Brand#23'
	and p_container = 'JUMBO JAR'
	and l_quantity < (
		select
			0.2 * avg(l_quantity)
		from
			lineitem
		where
			l_partkey = p_partkey
	);",active,2015-08-19 04:10:39.997667-04
1439971839.99932,dbt3,79869,10,mark,psql,,-1,2015-08-19 04:10:39.993638-04,2015-08-19 04:10:39.995189-04,2015-08-19 04:10:39.998489-04,f,"EXPLAIN
select
	s_suppkey,
	s_name,
	s_address,
	s_phone,
	total_revenue
from
	supplier,
	revenue5
where
	s_suppkey = supplier_no
	and total_revenue = (
		select
			max(total_revenue)
		from
			revenue5
	)
order by
	s_suppkey;",active,2015-08-19 04:10:39.99849-04
1439971839.99932,dbt3,79889,10,mark,psql,,-1,2015-08-19 04:10:39.996648-04,2015-08-19 04:10:39.998227-04,2015-08-19 04:10:39.998389-04,f,"EXPLAIN
select
	n_name,
	sum(l_extendedprice * (1 - l_discount)) as revenue
from
	customer,
	orders,
	lineitem,
	supplier,
	nation,
	region
where
	c_custkey = o_custkey
	and l_orderkey = o_orderkey
	and l_suppkey = s_suppkey
	and c_nationkey = s_nationkey
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'MIDDLE EAST'
	and o_orderdate >= date '1993-01-01'
	and o_orderdate < date '1993-01-01' + interval '1 year'
group by
	n_name
order by
	revenue desc;",active,2015-08-19 04:10:39.998391-04
1439971839.99932,dbt3,79899,10,mark,psql,,-1,2015-08-19 04:10:39.99767-04,2015-08-19 04:10:39.999586-04,2015-08-19 04:10:39.999586-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-19 04:10:39.999591-04
1439971839.99932,dbt3,79900,10,mark,psql,,-1,2015-08-19 04:10:39.997758-04,2015-08-19 04:10:39.999317-04,2015-08-19 04:10:39.999317-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-19 04:10:39.999321-04
1439971839.99932,dbt3,79903,10,mark,psql,,-1,2015-08-19 04:10:39.99808-04,2015-08-19 04:10:39.999834-04,2015-08-19 04:10:39.999834-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-19 04:10:39.999839-04
1439971839.99932,dbt3,79905,10,mark,psql,,-1,2015-08-19 04:10:39.99818-04,2015-08-19 04:10:39.999778-04,2015-08-19 04:10:39.999778-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-19 04:10:39.999783-04
1439971839.99932,dbt3,79907,10,mark,psql,,-1,2015-08-19 04:10:39.998478-04,2015-08-19 04:10:40.000251-04,2015-08-19 04:10:40.000251-04,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2015-08-19 04:10:40.000259-04
1439971900.00179,dbt3,82009,10,mark,psql,,-1,2015-08-19 04:10:40.322048-04,2015-08-19 04:10:40.323647-04,2015-08-19 04:10:40.323856-04,f,"select
	s_name,
	count(*) as numwait
from
	supplier,
	lineitem l1,
	orders,
	nation
where
	s_suppkey = l1.l_suppkey
	and o_orderkey = l1.l_orderkey
	and o_orderstatus = 'F'
	and l1.l_receiptdate > l1.l_commitdate
	and exists (
		select
			*
		from
			lineitem l2
		where
			l2.l_orderkey = l1.l_orderkey
			and l2.l_suppkey <> l1.l_suppkey
	)
	and not exists (
		select
			*
		from
			lineitem l3
		where
			l3.l_orderkey = l1.l_orderkey
			and l3.l_suppkey <> l1.l_suppkey
			and l3.l_receiptdate > l3.l_commitdate
	)
	and s_nationkey = n_nationkey
	and n_name = 'INDONESIA'
group by
	s_name
order by
	numwait desc,
	s_name
LIMIT 100;",active,2015-08-19 04:10:40.323857-04
