# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439971899;-46779.92;0.00;17319.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439971959;35.63;0.00;-19256.88
ip-10-145-11-135.us-west-1.compute.internal;60;1439972019;-82.12;0.00;-14049.27
ip-10-145-11-135.us-west-1.compute.internal;60;1439972079;47.98;0.00;-10387.77
ip-10-145-11-135.us-west-1.compute.internal;60;1439972139;27.07;0.00;-4442.93
ip-10-145-11-135.us-west-1.compute.internal;60;1439972199;-58.53;0.00;-6445.68
ip-10-145-11-135.us-west-1.compute.internal;60;1439972259;35960.78;0.00;-33237.10
ip-10-145-11-135.us-west-1.compute.internal;60;1439972319;-36014.82;0.00;27501.90
ip-10-145-11-135.us-west-1.compute.internal;60;1439972379;176.23;0.00;-8604.53
ip-10-145-11-135.us-west-1.compute.internal;60;1439972439;27.93;0.00;-5954.05
ip-10-145-11-135.us-west-1.compute.internal;60;1439972499;-88.20;0.00;6792.53
ip-10-145-11-135.us-west-1.compute.internal;60;1439972559;-55.67;0.00;-7525.38
ip-10-145-11-135.us-west-1.compute.internal;60;1439972619;77.12;0.00;-4178.52
ip-10-145-11-135.us-west-1.compute.internal;60;1439972679;-3.42;0.00;-10102.67
ip-10-145-11-135.us-west-1.compute.internal;60;1439972739;-29.60;0.00;-6557.82
ip-10-145-11-135.us-west-1.compute.internal;60;1439972799;-15.92;0.00;-1413.87
ip-10-145-11-135.us-west-1.compute.internal;60;1439972859;53408.93;0.00;3739.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439972919;-44613.37;0.00;23616.75
ip-10-145-11-135.us-west-1.compute.internal;60;1439972979;-8731.52;0.00;-5399.52
ip-10-145-11-135.us-west-1.compute.internal;60;1439973039;237.03;0.00;-13509.57
ip-10-145-11-135.us-west-1.compute.internal;60;1439973099;1497.52;0.00;-13420.75
ip-10-145-11-135.us-west-1.compute.internal;60;1439973159;3164.25;0.00;-10355.40
ip-10-145-11-135.us-west-1.compute.internal;60;1439973219;-4002.30;0.00;-20147.63
ip-10-145-11-135.us-west-1.compute.internal;60;1439973279;8717.65;0.00;-17076.80
ip-10-145-11-135.us-west-1.compute.internal;60;1439973339;9974.45;0.00;-8126.97
ip-10-145-11-135.us-west-1.compute.internal;60;1439973399;-12377.38;0.00;3161.77
ip-10-145-11-135.us-west-1.compute.internal;60;1439973459;-7310.38;0.00;2284.75
ip-10-145-11-135.us-west-1.compute.internal;60;1439973519;658.82;0.00;-6426.72
ip-10-145-11-135.us-west-1.compute.internal;60;1439973579;534.17;0.00;-7156.50
ip-10-145-11-135.us-west-1.compute.internal;60;1439973639;479.57;0.00;-6486.15
ip-10-145-11-135.us-west-1.compute.internal;60;1439973699;-1554.03;0.00;-5745.98
ip-10-145-11-135.us-west-1.compute.internal;60;1439973759;87658.55;0.00;25135.68
ip-10-145-11-135.us-west-1.compute.internal;60;1439973819;-28578.95;0.00;19148.84
ip-10-145-11-135.us-west-1.compute.internal;60;1439973879;-12762.42;0.00;11989.22
ip-10-145-11-135.us-west-1.compute.internal;60;1439973939;4254.27;0.00;-1580.25
ip-10-145-11-135.us-west-1.compute.internal;60;1439973999;4225.50;0.00;-1177.68
ip-10-145-11-135.us-west-1.compute.internal;60;1439974059;-11388.63;0.00;-3340.48
ip-10-145-11-135.us-west-1.compute.internal;60;1439974119;-4337.70;0.00;-782.60
ip-10-145-11-135.us-west-1.compute.internal;60;1439974179;-9394.83;0.00;1078.73
ip-10-145-11-135.us-west-1.compute.internal;60;1439974239;-4800.33;0.00;1977.47
ip-10-145-11-135.us-west-1.compute.internal;60;1439974299;-24859.15;0.00;16230.73
ip-10-145-11-135.us-west-1.compute.internal;60;1439974359;-26.28;0.00;-4704.62
ip-10-145-11-135.us-west-1.compute.internal;60;1439974419;-136.38;0.00;-5871.32
ip-10-145-11-135.us-west-1.compute.internal;60;1439974479;52524.43;0.00;4892.87
ip-10-145-11-135.us-west-1.compute.internal;60;1439974539;-35835.62;0.00;32269.93
ip-10-145-11-135.us-west-1.compute.internal;60;1439974599;1345.08;0.00;-1963.32
ip-10-145-11-135.us-west-1.compute.internal;60;1439974659;-1286.03;0.00;6366.18
ip-10-145-11-135.us-west-1.compute.internal;60;1439974719;-15151.58;0.00;11977.82
ip-10-145-11-135.us-west-1.compute.internal;60;1439974779;14772.30;0.00;-9565.42
ip-10-145-11-135.us-west-1.compute.internal;60;1439974839;57420.03;0.00;4954.52
ip-10-145-11-135.us-west-1.compute.internal;60;1439974899;-19278.60;0.00;3744.18
