BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 30
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'AFRICA'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'AFRICA'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                               
-----------+---------------------------+---------------------------+-----------+---------------------------+------------------------------------------+-----------------+------------------------------------------------------------------------------------------------------
   9999.01 | Supplier#000021095        | ALGERIA                   |  10521074 | Manufacturer#3            | sjQfEpK2SXw4ELqOvpMrM,Gu9IENOp5          | 10-550-110-7881 | ending, blithe requests wake. b
   9998.13 | Supplier#000234883        | MOROCCO                   |  11984871 | Manufacturer#5            | k2zcy3lO4dnuq3DBQntoKUSu9OQ              | 25-422-162-5034 | r the pending, bold foxes. fluffily ironic requests sleep atop the
   9997.85 | Supplier#000715818        | ALGERIA                   |   9215799 | Manufacturer#1            | qqAfPr6SED HR49hMJSp                     | 10-759-846-9865 | ilent packages sleep even escapades. furiously regular waters are sometimes flu
   9997.58 | Supplier#000540599        | ALGERIA                   |   7790577 | Manufacturer#3            | wGBLhlZAYN4yi,cvsGr                      | 10-306-632-4270 | theodolites wake slyly. do
   9997.16 | Supplier#000991204        | MOROCCO                   |   3491197 | Manufacturer#5            | BrsvvaifzVWPD2XyBvKocqZjw01cFt           | 25-739-589-5834 |  sleep doggedly against the carefu
   9997.08 | Supplier#000904610        | ETHIOPIA                  |  19904609 | Manufacturer#2            | 78436oKGLeCy JiUiW                       | 15-985-491-7355 | deposits. carefully ironic instructions cajole. carefully final request
   9997.03 | Supplier#000178782        | ALGERIA                   |    178781 | Manufacturer#3            |  c9ExF31JWP1CnMGwcaKFpnruJvhu  Lv        | 10-835-585-5495 | eans. special packages boost furiously according to th
   9996.98 | Supplier#000306896        | ETHIOPIA                  |   3056892 | Manufacturer#3            | rblIf5UBk9TvlM2xIz4FQ43ZiCqAp 9,         | 15-322-741-5009 | n packages. regular orbits wake fluffily requests. blithely ex
   9996.98 | Supplier#000306896        | ETHIOPIA                  |  12306895 | Manufacturer#2            | rblIf5UBk9TvlM2xIz4FQ43ZiCqAp 9,         | 15-322-741-5009 | n packages. regular orbits wake fluffily requests. blithely ex
   9996.86 | Supplier#000523033        | MOZAMBIQUE                |   6273026 | Manufacturer#4            | s0dJAS,Fp8af Fdyw4iAC6TtHp0dTp2nwvRrSY   | 26-627-620-6615 | ithely unusual packages engage along the pending, sp
   9996.77 | Supplier#000709045        | ETHIOPIA                  |  12209020 | Manufacturer#4            | MXZmoym6IWWM6v0                          | 15-324-568-5841 | ously. quickly final packages grow fluffily. carefully final 
    9996.6 | Supplier#000678961        | KENYA                     |  19678960 | Manufacturer#3            | IpDgciePxzhrfp5QhYxCO,hz6eP6br,XUF1x     | 24-136-533-3189 | hely regular pinto beans sleep blithely according to the special accounts
   9996.33 | Supplier#000511088        | MOZAMBIQUE                |   9011069 | Manufacturer#2            | gyHY5ptiVc8 w5                           | 26-553-459-8605 | unts according to the carefully unusual instruc
   9996.04 | Supplier#000772574        | MOROCCO                   |   4022561 | Manufacturer#1            | vw5QC0TiUAtiKbE bkK9DGBsDLx7NK,yKm       | 25-789-209-2160 | affix slyly ironic packages. regular ideas according to the 
   9996.04 | Supplier#000772574        | MOROCCO                   |   7272559 | Manufacturer#4            | vw5QC0TiUAtiKbE bkK9DGBsDLx7NK,yKm       | 25-789-209-2160 | affix slyly ironic packages. regular ideas according to the 
      9996 | Supplier#000912432        | ETHIOPIA                  |  10912431 | Manufacturer#4            | iOdSWvOl9xBi2YrdKv UKM aviF,,hBZRBXdBKK  | 15-189-465-1569 |  packages integrate slyly slyly unusual accounts. furiously
    9995.9 | Supplier#000793386        | MOROCCO                   |  19793385 | Manufacturer#5            | PTVd2XwrzlvlAebDjGJyl                    | 25-925-564-1743 | tegrate slyly blithely unusual requests. blit
    9995.7 | Supplier#000857219        | MOROCCO                   |  13857218 | Manufacturer#5            | PlPHb6s8ABdP6bxH2RFGP3Ul0N6kWPMt0t       | 25-674-548-2305 | to beans integrate fluffily quickly ironic ideas. blithely regular dolphins above 
   9995.66 | Supplier#000048179        | MOZAMBIQUE                |  15298133 | Manufacturer#1            | eHwDpxZTwtn5DiDoFmsOTFh3r19flUXn8        | 26-356-345-6737 | gular asymptotes sleep. final requests wake. instructions are
   9995.65 | Supplier#000460421        | ALGERIA                   |  10460420 | Manufacturer#4            | pVSXLos6,16w1QxM9itGrQ,9nnJyq2GrVk8,6SXG | 10-462-467-3150 | he slyly regular dependencies. ideas are fluffily! furiously ironic 
   9995.55 | Supplier#000784539        | MOZAMBIQUE                |  11534527 | Manufacturer#2            | ZXUldSlTAOM1NJ                           | 26-199-411-9976 | s wake carefully even accounts. carefully even deposits haggle slyly. slyly express requ
