BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#32'
	and p_type not like 'MEDIUM POLISHED%'
	and p_size in (18, 32, 36, 14, 19, 26, 43, 35)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#11   | STANDARD BURNISHED NICKEL |     26 |          603
 Brand#33   | ECONOMY ANODIZED COPPER   |     35 |          596
 Brand#12   | PROMO ANODIZED BRASS      |     26 |          588
 Brand#54   | LARGE BURNISHED STEEL     |     36 |          584
 Brand#14   | ECONOMY BRUSHED COPPER    |     19 |          580
 Brand#25   | PROMO POLISHED COPPER     |     18 |          580
 Brand#21   | PROMO POLISHED TIN        |     36 |          579
 Brand#25   | ECONOMY POLISHED BRASS    |     36 |          575
 Brand#12   | MEDIUM BURNISHED STEEL    |     36 |          572
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |          572
 Brand#51   | SMALL PLATED STEEL        |     36 |          572
 Brand#52   | LARGE BRUSHED NICKEL      |     35 |          572
 Brand#25   | STANDARD PLATED NICKEL    |     19 |          571
 Brand#15   | SMALL ANODIZED STEEL      |     36 |          570
 Brand#12   | ECONOMY BURNISHED TIN     |     14 |          568
 Brand#24   | LARGE POLISHED BRASS      |     26 |          568
 Brand#11   | LARGE BRUSHED TIN         |     14 |          565
 Brand#14   | ECONOMY PLATED STEEL      |     14 |          564
 Brand#15   | STANDARD PLATED BRASS     |     19 |          564
 Brand#31   | PROMO BRUSHED COPPER      |     26 |          564
 Brand#45   | LARGE POLISHED NICKEL     |     14 |          564
 Brand#52   | PROMO PLATED BRASS        |     26 |          564
 Brand#55   | STANDARD ANODIZED NICKEL  |     26 |          564
 Brand#45   | ECONOMY BURNISHED BRASS   |     32 |          563
 Brand#54   | PROMO BRUSHED COPPER      |     36 |          563
 Brand#52   | STANDARD POLISHED COPPER  |     35 |          561
 Brand#21   | SMALL BRUSHED COPPER      |     18 |          560
 Brand#23   | PROMO ANODIZED BRASS      |     32 |          560
 Brand#34   | STANDARD ANODIZED TIN     |     32 |          560
