BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#12'
	and p_type not like 'SMALL BURNISHED%'
	and p_size in (32, 3, 9, 38, 8, 12, 5, 35)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#33   | ECONOMY ANODIZED COPPER   |     35 |          596
 Brand#41   | STANDARD PLATED TIN       |     12 |          595
 Brand#11   | PROMO BURNISHED STEEL     |      8 |          580
 Brand#54   | LARGE PLATED STEEL        |      9 |          574
 Brand#25   | LARGE ANODIZED NICKEL     |      3 |          572
 Brand#51   | PROMO ANODIZED TIN        |      8 |          572
 Brand#52   | LARGE BRUSHED NICKEL      |     35 |          572
 Brand#55   | SMALL PLATED COPPER       |      8 |          572
 Brand#13   | ECONOMY BURNISHED STEEL   |     38 |          568
 Brand#14   | LARGE POLISHED STEEL      |     38 |          568
 Brand#32   | LARGE POLISHED BRASS      |      8 |          568
 Brand#34   | MEDIUM BRUSHED STEEL      |      5 |          567
 Brand#22   | SMALL ANODIZED TIN        |     12 |          564
 Brand#32   | MEDIUM ANODIZED NICKEL    |     32 |          564
 Brand#35   | LARGE PLATED NICKEL       |      9 |          564
 Brand#41   | SMALL PLATED COPPER       |      3 |          564
 Brand#11   | LARGE ANODIZED STEEL      |      9 |          563
 Brand#23   | ECONOMY PLATED NICKEL     |      3 |          563
 Brand#45   | ECONOMY BURNISHED BRASS   |     32 |          563
 Brand#42   | ECONOMY BRUSHED COPPER    |      5 |          562
 Brand#52   | STANDARD POLISHED COPPER  |     35 |          561
 Brand#14   | ECONOMY BURNISHED BRASS   |      5 |          560
 Brand#14   | LARGE BURNISHED COPPER    |     12 |          560
 Brand#23   | ECONOMY BURNISHED TIN     |      9 |          560
 Brand#23   | PROMO ANODIZED BRASS      |     32 |          560
 Brand#34   | STANDARD ANODIZED TIN     |     32 |          560
 Brand#43   | MEDIUM PLATED BRASS       |     32 |          560
 Brand#45   | LARGE POLISHED TIN        |     12 |          560
 Brand#55   | ECONOMY BRUSHED STEEL     |     12 |          560
 Brand#24   | SMALL ANODIZED NICKEL     |      3 |          559
 Brand#34   | PROMO POLISHED STEEL      |     35 |          559
 Brand#15   | MEDIUM PLATED BRASS       |     32 |          558
 Brand#25   | MEDIUM POLISHED STEEL     |      5 |          558
 Brand#34   | MEDIUM BURNISHED COPPER   |      3 |          556
 Brand#34   | PROMO ANODIZED TIN        |      5 |          556
 Brand#51   | SMALL POLISHED STEEL      |     35 |          556
 Brand#31   | PROMO ANODIZED TIN        |      3 |          555
 Brand#41   | LARGE POLISHED STEEL      |     12 |          555
 Brand#11   | STANDARD BRUSHED BRASS    |      5 |          552
 Brand#13   | LARGE PLATED NICKEL       |     35 |          552
 Brand#22   | PROMO ANODIZED BRASS      |     38 |          552
 Brand#23   | ECONOMY ANODIZED TIN      |     38 |          552
 Brand#23   | STANDARD PLATED STEEL     |      5 |          552
 Brand#32   | ECONOMY BRUSHED STEEL     |      5 |          552
 Brand#34   | ECONOMY BURNISHED COPPER  |      9 |          552
 Brand#34   | SMALL PLATED NICKEL       |      3 |          552
 Brand#41   | STANDARD POLISHED COPPER  |     35 |          552
 Brand#43   | STANDARD BRUSHED TIN      |     32 |          552
 Brand#45   | SMALL ANODIZED COPPER     |     12 |          552
 Brand#51   | MEDIUM BRUSHED STEEL      |      3 |          552
 Brand#53   | SMALL BRUSHED NICKEL      |      3 |          552
 Brand#11   | PROMO BURNISHED COPPER    |     12 |          551
 Brand#41   | PROMO BRUSHED COPPER      |      9 |          550
 Brand#51   | MEDIUM POLISHED BRASS     |      3 |          550
 Brand#11   | STANDARD PLATED TIN       |      5 |          548
 Brand#13   | LARGE BRUSHED BRASS       |      9 |          548
 Brand#14   | MEDIUM PLATED COPPER      |     35 |          548
 Brand#21   | MEDIUM BURNISHED STEEL    |     38 |          548
 Brand#23   | SMALL ANODIZED STEEL      |      3 |          548
 Brand#24   | LARGE ANODIZED COPPER     |      5 |          548
 Brand#25   | SMALL BRUSHED TIN         |      9 |          548
 Brand#25   | SMALL PLATED NICKEL       |      5 |          548
 Brand#32   | ECONOMY POLISHED TIN      |     38 |          548
 Brand#32   | PROMO ANODIZED BRASS      |      5 |          548
 Brand#33   | LARGE BRUSHED STEEL       |     35 |          548
 Brand#33   | PROMO BURNISHED TIN       |     32 |          548
 Brand#34   | MEDIUM BRUSHED COPPER     |      9 |          548
 Brand#45   | ECONOMY BURNISHED BRASS   |      8 |          548
 Brand#52   | STANDARD PLATED NICKEL    |      9 |          548
 Brand#54   | STANDARD BRUSHED TIN      |     35 |          548
 Brand#13   | MEDIUM PLATED BRASS       |      9 |          547
 Brand#22   | MEDIUM ANODIZED NICKEL    |      3 |          547
 Brand#44   | PROMO BRUSHED NICKEL      |      9 |          547
 Brand#23   | PROMO BRUSHED TIN         |      5 |          544
 Brand#25   | LARGE BRUSHED BRASS       |      9 |          544
 Brand#25   | PROMO POLISHED TIN        |      8 |          544
 Brand#32   | SMALL BRUSHED NICKEL      |      3 |          544
 Brand#33   | ECONOMY PLATED BRASS      |      8 |          544
 Brand#33   | MEDIUM BRUSHED TIN        |     12 |          544
 Brand#41   | PROMO BRUSHED BRASS       |      5 |          544
 Brand#41   | SMALL PLATED STEEL        |      5 |          544
 Brand#43   | LARGE BURNISHED TIN       |      5 |          544
 Brand#45   | ECONOMY POLISHED STEEL    |     32 |          544
 Brand#45   | LARGE BURNISHED STEEL     |     32 |          544
 Brand#51   | PROMO POLISHED NICKEL     |      3 |          544
 Brand#52   | SMALL ANODIZED NICKEL     |     38 |          544
 Brand#54   | ECONOMY BURNISHED NICKEL  |     38 |          544
 Brand#13   | STANDARD PLATED BRASS     |     32 |          543
 Brand#14   | LARGE BURNISHED STEEL     |      5 |          543
 Brand#15   | LARGE BRUSHED COPPER      |      8 |          543
 Brand#32   | STANDARD POLISHED STEEL   |     38 |          543
 Brand#42   | PROMO ANODIZED COPPER     |      5 |          542
 Brand#15   | PROMO PLATED NICKEL       |     35 |          541
 Brand#11   | MEDIUM ANODIZED COPPER    |     12 |          540
 Brand#13   | LARGE ANODIZED STEEL      |     12 |          540
 Brand#13   | STANDARD ANODIZED STEEL   |     35 |          540
 Brand#14   | MEDIUM ANODIZED TIN       |     12 |          540
 Brand#22   | MEDIUM BURNISHED NICKEL   |      3 |          540
 Brand#24   | STANDARD BRUSHED BRASS    |     32 |          540
 Brand#25   | STANDARD BRUSHED COPPER   |      8 |          540
 Brand#25   | STANDARD PLATED NICKEL    |      8 |          540
 Brand#35   | MEDIUM PLATED COPPER      |      8 |          540
 Brand#41   | SMALL BRUSHED TIN         |      8 |          540
 Brand#41   | STANDARD BURNISHED BRASS  |      5 |          540
 Brand#42   | LARGE BRUSHED NICKEL      |      9 |          540
 Brand#43   | STANDARD BURNISHED BRASS  |      3 |          540
 Brand#45   | ECONOMY BRUSHED NICKEL    |     12 |          540
 Brand#52   | STANDARD PLATED COPPER    |     38 |          540
 Brand#54   | SMALL BRUSHED TIN         |     38 |          540
 Brand#55   | ECONOMY PLATED TIN        |      8 |          540
 Brand#55   | MEDIUM BRUSHED BRASS      |      5 |          540
 Brand#11   | STANDARD BURNISHED TIN    |      8 |          539
 Brand#32   | ECONOMY POLISHED BRASS    |     32 |          539
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |          539
 Brand#33   | SMALL POLISHED STEEL      |     38 |          539
 Brand#42   | LARGE BURNISHED STEEL     |     35 |          539
 Brand#42   | SMALL ANODIZED BRASS      |      3 |          539
 Brand#43   | PROMO PLATED BRASS        |      9 |          539
 Brand#43   | SMALL ANODIZED BRASS      |     38 |          539
 Brand#44   | MEDIUM POLISHED NICKEL    |      8 |          539
 Brand#52   | LARGE BURNISHED BRASS     |      8 |          539
 Brand#31   | SMALL BRUSHED TIN         |     35 |          538
 Brand#11   | STANDARD BRUSHED TIN      |      5 |          536
 Brand#13   | MEDIUM PLATED NICKEL      |     32 |          536
 Brand#13   | PROMO BURNISHED COPPER    |     38 |          536
 Brand#14   | PROMO ANODIZED TIN        |      3 |          536
 Brand#14   | STANDARD BRUSHED BRASS    |     35 |          536
 Brand#14   | STANDARD PLATED NICKEL    |     12 |          536
 Brand#15   | PROMO PLATED STEEL        |      8 |          536
 Brand#23   | MEDIUM ANODIZED BRASS     |      9 |          536
 Brand#24   | LARGE ANODIZED TIN        |     32 |          536
 Brand#25   | MEDIUM BURNISHED STEEL    |      9 |          536
 Brand#25   | MEDIUM PLATED NICKEL      |      9 |          536
 Brand#25   | MEDIUM POLISHED STEEL     |     32 |          536
 Brand#25   | SMALL POLISHED TIN        |     35 |          536
 Brand#31   | PROMO POLISHED NICKEL     |      9 |          536
 Brand#34   | STANDARD BURNISHED BRASS  |     35 |          536
 Brand#35   | ECONOMY ANODIZED BRASS    |      3 |          536
 Brand#35   | MEDIUM BRUSHED NICKEL     |      5 |          536
 Brand#41   | ECONOMY ANODIZED STEEL    |     35 |          536
 Brand#42   | SMALL BRUSHED COPPER      |     12 |          536
 Brand#43   | SMALL BRUSHED BRASS       |     35 |          536
