# hostname;interval;timestamp;pswpin/s;pswpout/s
ip-10-145-11-135.us-west-1.compute.internal;60;1439961367;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961427;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961487;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961547;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961607;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961667;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961727;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961787;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961847;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961907;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961967;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962027;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962087;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962147;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962207;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962267;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962327;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962387;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962447;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962507;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962567;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962627;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962687;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962747;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962807;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962867;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962927;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962987;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963047;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963107;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963167;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963227;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963287;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963347;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963407;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963467;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963527;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963587;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963647;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963707;0.00;0.00
