Linux 3.10.0-229.el7.x86_64 (ip-10-145-11-135.us-west-1.compute.internal) 	08/19/2015 	_x86_64_	(32 CPU)

01:15:07 AM     CPU     %user     %nice   %system   %iowait    %steal     %idle
01:16:07 AM     all      1.01      0.00      1.02      1.88      0.03     96.06
01:17:07 AM     all      0.70      0.00      0.87      2.21      0.04     96.19
01:18:07 AM     all      1.16      0.00      0.97      1.07      0.00     96.81
01:19:07 AM     all      0.00      0.00      0.02      2.97      0.01     97.00
01:20:07 AM     all      0.00      0.00      0.02      2.98      0.01     96.99
01:21:07 AM     all      0.00      0.00      0.02      2.98      0.01     96.99
01:22:07 AM     all      0.01      0.00      0.02      2.97      0.01     97.00
01:23:07 AM     all      0.00      0.00      0.02      2.97      0.01     97.00
01:24:07 AM     all      0.00      0.00      0.02      2.97      0.01     97.00
01:25:07 AM     all      0.65      0.00      0.55      1.90      0.01     96.89
01:26:07 AM     all      1.52      0.00      1.07      0.62      0.00     96.78
01:27:07 AM     all      1.39      0.00      0.51      1.18      0.00     96.92
01:28:07 AM     all      0.59      0.00      0.15      2.27      0.01     96.99
01:29:07 AM     all      0.00      0.00      0.01      2.93      0.01     97.04
01:30:07 AM     all      0.00      0.00      0.02      2.92      0.01     97.05
01:31:07 AM     all      0.00      0.00      0.03      2.92      0.01     97.04
01:32:07 AM     all      0.00      0.00      0.03      2.91      0.01     97.05
01:33:07 AM     all      0.00      0.00      0.03      2.91      0.01     97.06
01:34:07 AM     all      0.00      0.00      0.03      2.90      0.01     97.06
01:35:07 AM     all      0.00      0.00      0.03      2.89      0.01     97.07
01:36:07 AM     all      0.00      0.00      0.03      2.89      0.01     97.07
01:37:07 AM     all      0.00      0.00      0.03      2.89      0.01     97.07
01:38:07 AM     all      0.00      0.00      0.03      2.88      0.01     97.08
01:39:07 AM     all      0.00      0.00      0.03      2.87      0.01     97.09
01:40:07 AM     all      0.00      0.00      0.03      2.86      0.01     97.09
01:41:07 AM     all      0.00      0.00      0.03      2.86      0.01     97.09
01:42:07 AM     all      0.01      0.00      0.03      2.86      0.01     97.09
01:43:07 AM     all      0.01      0.00      0.04      2.85      0.01     97.09
01:44:07 AM     all      0.01      0.00      0.05      2.84      0.01     97.09
01:45:07 AM     all      0.02      0.00      0.04      2.83      0.01     97.10
01:46:07 AM     all      0.03      0.00      0.06      2.82      0.01     97.09
01:47:07 AM     all      0.03      0.00      0.06      2.81      0.01     97.09
01:48:07 AM     all      0.04      0.00      0.09      2.77      0.01     97.09
01:49:07 AM     all      0.06      0.00      0.09      2.77      0.01     97.07
01:50:07 AM     all      0.06      0.00      0.09      2.76      0.01     97.08
01:51:07 AM     all      0.06      0.00      0.08      2.76      0.01     97.08
01:52:07 AM     all      0.07      0.00      0.08      2.75      0.01     97.09
01:53:07 AM     all      0.08      0.00      0.09      2.73      0.01     97.09
01:54:07 AM     all      0.09      0.00      0.09      2.71      0.01     97.10
01:55:07 AM     all      0.10      0.00      0.10      2.69      0.01     97.10
01:56:07 AM     all      0.10      0.00      0.10      2.68      0.01     97.11
01:57:07 AM     all      0.29      0.00      0.12      2.48      0.01     97.10
01:58:07 AM     all      0.20      0.00      0.15      2.53      0.01     97.11
01:59:07 AM     all      0.23      0.00      0.16      2.50      0.01     97.11
02:00:07 AM     all      0.24      0.00      0.17      2.47      0.01     97.11
02:01:07 AM     all      0.27      0.00      0.20      2.42      0.01     97.09
02:02:07 AM     all      0.29      0.00      0.20      2.40      0.01     97.09
02:03:07 AM     all      0.31      0.00      0.22      2.38      0.01     97.10
02:04:07 AM     all      0.34      0.00      0.22      2.33      0.01     97.09
02:05:07 AM     all      0.37      0.00      0.24      2.29      0.01     97.09
02:06:07 AM     all      0.39      0.00      0.26      2.25      0.01     97.09
02:07:07 AM     all      0.46      0.00      0.30      2.16      0.01     97.07
02:08:07 AM     all      0.50      0.00      0.31      2.11      0.01     97.07
02:09:07 AM     all      0.56      0.00      0.34      2.03      0.01     97.06
02:10:07 AM     all      0.71      0.00      0.39      1.87      0.01     97.03
02:11:07 AM     all      0.79      0.00      0.42      1.76      0.01     97.02
02:12:07 AM     all      0.88      0.00      0.47      1.64      0.00     97.01
02:13:07 AM     all      0.99      0.00      0.52      1.49      0.00     96.99
02:14:07 AM     all      1.10      0.00      0.57      1.35      0.00     96.98
02:15:07 AM     all      1.21      0.00      0.63      1.19      0.00     96.97
02:16:07 AM     all      1.35      0.00      0.67      1.04      0.00     96.94
02:17:07 AM     all      1.33      0.00      0.64      1.07      0.00     96.94
02:18:07 AM     all      1.31      0.00      0.66      1.09      0.00     96.94
02:19:07 AM     all      1.33      0.00      0.67      1.06      0.00     96.94
02:20:07 AM     all      1.31      0.00      0.67      1.06      0.00     96.95
02:21:07 AM     all      1.35      0.00      0.65      1.05      0.00     96.94
02:22:07 AM     all      1.34      0.00      0.67      1.05      0.00     96.94
02:23:07 AM     all      1.31      0.00      0.66      1.08      0.00     96.95
02:24:07 AM     all      1.32      0.00      0.68      1.06      0.00     96.94
02:25:07 AM     all      1.32      0.00      0.66      1.08      0.00     96.93
02:26:07 AM     all      1.33      0.00      0.65      1.08      0.00     96.94
02:27:07 AM     all      1.18      0.00      0.60      1.26      0.00     96.96
02:28:07 AM     all      1.05      0.00      0.55      1.42      0.00     96.98
02:29:07 AM     all      1.00      0.00      0.53      1.47      0.00     96.99
02:30:07 AM     all      0.97      0.00      0.53      1.50      0.00     96.99
