# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
ip-10-145-11-135.us-west-1.compute.internal;60;1439961367;301.60;207668.60;42932.42;0.10;41262.30;19118.28;0.00;19116.58;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439961427;4535.07;200537.47;31138.60;0.00;34611.25;15868.75;65.07;15931.55;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439961487;54846.67;20287.87;44192.18;0.00;19701.60;18866.73;74.13;18940.87;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961547;13143.73;3137.63;298.18;0.00;3437.42;3286.17;0.00;3285.80;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439961607;13047.60;84.42;310.70;0.07;3394.15;3253.22;0.00;3253.22;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961667;12883.07;85.05;243.73;0.00;3415.02;3284.20;0.00;3284.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961727;12573.60;60.95;1491.33;0.00;3292.38;3118.03;0.00;3118.03;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961787;12478.33;81.87;2777.75;0.00;3364.25;3177.30;0.00;3177.30;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961847;12381.07;82.52;1225.78;0.00;3191.55;2980.08;0.00;2980.08;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961907;134577.07;46.30;40096.80;0.00;37514.20;29443.42;291.20;29734.08;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439961967;123546.27;18021.00;24457.12;0.00;38450.33;38266.35;0.00;38266.23;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962027;20468.73;29650.40;21801.57;0.00;9213.70;9079.63;0.00;9079.10;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439962087;17397.13;8.72;26043.60;0.03;15920.40;1400.37;0.00;1400.90;100.04
ip-10-145-11-135.us-west-1.compute.internal;60;1439962147;23162.47;3.02;3832.02;0.00;131.50;0.00;0.00;0.00;0.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962207;27449.07;3.08;3844.03;0.00;2105.17;1961.55;0.00;1961.02;99.97
ip-10-145-11-135.us-west-1.compute.internal;60;1439962267;29711.20;8.33;1817.55;0.00;7674.58;7496.37;0.00;7496.90;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439962327;30767.67;4.50;1465.33;0.00;7867.55;7704.63;0.00;7704.63;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962387;31381.27;49.27;1540.92;0.00;8068.15;7767.20;21.87;7789.03;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962447;32090.33;3.33;1527.17;0.00;8212.97;8047.25;0.00;8047.22;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962507;33936.20;3.47;1778.47;0.00;8739.65;8434.88;0.00;8434.82;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962567;35159.60;14.07;1607.57;0.00;9048.10;8718.33;22.40;8740.67;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962627;36593.20;14.03;732.18;0.00;9279.67;9027.70;0.00;9027.70;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962687;38263.47;11.83;700.60;0.00;9754.27;9555.55;0.00;9555.55;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962747;39102.53;14.15;466.03;0.00;9796.40;9343.38;201.07;9543.92;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439962807;39387.33;15.25;591.55;0.12;10167.10;9945.35;0.00;9945.35;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439962867;39515.93;34.27;476.60;0.00;10099.23;9916.63;0.00;9917.17;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439962927;39466.87;15.17;477.83;0.00;10029.03;9843.03;0.00;9842.50;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439962987;39292.93;33.68;528.90;0.40;10123.93;9916.80;0.00;9917.32;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439963047;39935.60;22.98;463.87;0.00;10025.95;9895.98;0.00;9895.98;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963107;39871.00;30.50;470.98;0.00;10213.82;10072.03;0.00;10072.03;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963167;38966.00;30.95;482.12;0.00;9930.28;9731.95;0.00;9731.42;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439963227;39066.00;26.08;496.85;0.00;9985.25;9680.70;0.00;9681.23;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439963287;38109.80;37.08;467.23;0.00;9850.77;9231.93;193.60;9425.53;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963347;38345.80;46.95;486.28;0.13;10035.42;9050.38;436.27;9486.12;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439963407;37087.60;38.55;587.43;0.10;9485.50;9034.85;137.60;9172.98;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439963467;36984.73;39.08;485.98;0.00;9564.97;9037.07;194.13;9231.20;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963527;37242.93;52.12;550.43;0.00;9664.35;9303.87;0.00;9303.83;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963587;37171.40;52.52;558.20;0.00;9454.12;9034.52;93.87;9127.85;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439963647;37617.27;32.18;581.68;0.00;9762.68;9438.65;0.00;9438.65;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963707;37536.33;59.10;559.48;0.00;9713.40;9342.90;0.00;9343.43;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439963767;37883.40;58.50;613.82;0.00;9706.75;9297.32;75.73;9372.52;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439963827;34713.47;59.80;7448.85;0.00;9115.32;8715.40;0.00;8715.40;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963887;35519.07;629.75;11474.80;0.00;9190.65;8875.38;0.00;8875.35;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439963947;35594.27;345.82;12459.85;0.00;9069.07;8810.03;0.00;8810.57;100.01
ip-10-145-11-135.us-west-1.compute.internal;60;1439964007;34760.67;376.08;13269.45;0.00;8932.13;8661.27;0.00;8661.27;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439964067;34417.53;414.55;13771.45;0.00;9037.83;8848.18;0.00;8848.13;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439964127;33287.13;397.37;14310.23;0.00;8469.33;8331.35;0.00;8331.35;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439964187;32486.73;459.53;14655.90;0.00;8360.55;8229.10;0.00;8229.10;100.00
ip-10-145-11-135.us-west-1.compute.internal;60;1439964247;32264.60;486.70;15333.75;0.00;8315.35;8181.38;0.00;8180.85;99.99
ip-10-145-11-135.us-west-1.compute.internal;60;1439964307;30937.93;538.32;15793.00;0.00;7938.48;7790.62;0.00;7790.62;100.00
